LOCATION_ID,NAME,NAME_CODE,LOCATIONTYPE_ID,SOURCE_LOCATIONTYPE_NAME
1831,NORTH EAST,,1006,CITY
1832,ADAMSTOWN,,1006,CITY
1833,HARRISBURG,,1006,CITY
1834,MILLERTON,,1006,CITY
1835,BENTLEY CREEK,,1006,CITY
1836,SAYRE,,1006,CITY
1837,TOWNVILLE,,1006,CITY
1838,SAEGERTOWN,,1006,CITY
1839,MILFORD,,1006,CITY
1840,BROGUE,,1006,CITY
1841,YORK,,1006,CITY
1842,RED LION (YORK),,1006,CITY
1843,DOVER,,1006,CITY
1844,SHINGLEHOUSE,,1006,CITY
1845,CHAMBERSBURG,,1006,CITY
1846,CARLISLE SPRINGS,,1006,CITY
1847,SPARTANSBURG,,1006,CITY
1848,WATERFORD (ERIE),,1006,CITY
1849,ROSEVILLE,,1006,CITY
1850,VENUS,,1006,CITY
1851,ALLENSVILLE,,1006,CITY
1852,MIFFLINTOWN,,1006,CITY
1853,SHOHOLA,,1006,CITY
1854,ANNVILLE,,1006,CITY
1855,PALMYRA,,1006,CITY
1856,UNION CITY,,1006,CITY
1857,DAUPHIN,,1006,CITY
1858,NEW CUMBERLAND,,1006,CITY
1859,DALLAS,,1006,CITY
1860,TOWANDA,,1006,CITY
1861,CLARKS SUMMIT,,1006,CITY
1862,WESLEY,,1006,CITY
1863,DUNCANNON,,1006,CITY
1864,ROCKLAND,,1006,CITY
1865,BROOKVILLE,,1006,CITY
1866,BLUE RIDGE SUMMIT,,1006,CITY
1867,WAYNESBORO (FRANKLIN),,1006,CITY
1868,DRY RUN,,1006,CITY
1869,BELLEVILLE,,1006,CITY
1870,LITTLE MEADOWS,,1006,CITY
2015,FERNDALE,,1006,CITY
2016,MILLERSTOWN (PERRY),,1006,CITY
2017,FORT WASHINGTON,,1006,CITY
2018,MANCHESTER,,1006,CITY
2019,FULLERTON,,1006,CITY
2020,GLENOLDEN,,1006,CITY
2021,GLENMOORE,,1006,CITY
2022,MOHNTON,,1006,CITY
2023,MOUNTVILLE,,1006,CITY
2024,HELLERTOWN,,1006,CITY
2025,HAMBURG,,1006,CITY
2026,PERKASIE,,1006,CITY
2027,HORSHAM,,1006,CITY
2028,HARLEYSVILLE,,1006,CITY
2029,NEW BLOOMFIELD,,1006,CITY
2030,HATBORO,,1006,CITY
2031,HANOVER TOWNSHIP (NORTHAM,,1006,CITY
2032,HONEY BROOK,,1006,CITY
2033,NEWVILLE (CUMBERLAND),,1006,CITY
2034,NEWBURG (CUMBERLAND),,1006,CITY
2035,KING OF PRUSSIA,,1006,CITY
2036,KUHNSVILLE,,1006,CITY
2037,KUNKLETOWN,,1006,CITY
2038,KEMBLESVILLE,,1006,CITY
2039,KIRKLYN,,1006,CITY
2040,KRESGEVILLE,,1006,CITY
2041,KUTZTOWN,,1006,CITY
2042,LANGHORNE,,1006,CITY
2043,LARCHMONT,,1006,CITY
2044,LANDENBERG,,1006,CITY
2045,LANSDALE,,1006,CITY
2046,LINE LEXINGTON,,1006,CITY
2047,LOWER PROVIDENCE TOWNSHIP,,1006,CITY
2048,LEESPORT,,1006,CITY
2049,LYNN,,1006,CITY
2050,MACUNGIE,,1006,CITY
2051,MEDIA,,1006,CITY
2052,MORGANTOWN,,1006,CITY
2053,MENDENHALL,,1006,CITY
2054,MORRISVILLE,,1006,CITY
2055,NOCKAMIXON (TWP),,1006,CITY
2056,SHELLSVILLE,,1006,CITY
2057,NEW HOPE,,1006,CITY
2058,NORTH WALES,,1006,CITY
2059,NEW SMITHVILLE,,1006,CITY
2060,NEW TRIPOLI,,1006,CITY
2061,"NEWTOWN ,BUCKS,",,1006,CITY
2062,NAZARETH,,1006,CITY
2063,OLEY,,1006,CITY
2064,OXFORD,,1006,CITY
2065,PAOLI,,1006,CITY
2066,PORT CLINTON,,1006,CITY
2067,PUGHTOWN,,1006,CITY
2068,TOWER CITY,,1006,CITY
2069,WRIGHTSVILLE (YORK),,1006,CITY
2070,PHILA,,1006,CITY
2071,ATGLEN,,1006,CITY
2072,BUCKINGHAM,,1006,CITY
2073,PORTLAND,,1006,CITY
2074,PINEVILLE,,1006,CITY
2075,PEN ARGYL,,1006,CITY
2076,PENNSBURG,,1006,CITY
2077,PENNDEL,,1006,CITY
2078,PARKESBURG,,1006,CITY
2079,PARKER FORD,,1006,CITY
2080,PLUMSTEADVILLE,,1006,CITY
2081,PHOENIXVILLE,,1006,CITY
2082,QUAKERTOWN,,1006,CITY
2083,READING,,1006,CITY
2084,RIDLEY PARK,,1006,CITY
2085,RIEGELSVILLE,,1006,CITY
2086,ROYERSFORD,,1006,CITY
2087,SCHWENKSVILLE,,1006,CITY
2088,SOUDERTON,,1006,CITY
2089,SPRINGFIELD TOWNSHIP BUCK,,1006,CITY
2090,SHILLINGTON,,1006,CITY
2091,SLATINGTON,,1006,CITY
2092,SAINT LAWRENCE  BERK,,1006,CITY
2093,SINKING SPRING,,1006,CITY
2094,SASSAMANSVILLE,,1006,CITY
2095,SPRINGFIELD,,1006,CITY
2096,SPRINGFIELD (DELAWARE),,1006,CITY
2097,SPRINGFIELD-DELAWAR-,,1006,CITY
2098,SPRINGTOWN--BUCKS--,,1006,CITY
2099,WAYNE,,1006,CITY
2100,TOPTON,,1006,CITY
2101,TULLYTOWN,,1006,CITY
2102,UPPER SAUCON,,1006,CITY
2103,WEST BRUNSWICK TWP,,1006,CITY
2104,WEST CHESTER,,1006,CITY
2105,WEST CONSHOHOCKEN,,1006,CITY
2106,WEST GROVE,,1006,CITY
2107,WARRINGTON,,1006,CITY
2108,WALLINGFORD,,1006,CITY
2109,WILLOW GROVE,,1006,CITY
2110,WILLOW GROVE (MONTG),,1006,CITY
2111,PLYMOUTH MEETING,,1006,CITY
2112,WARMINSTER,,1006,CITY
2113,WEISENBERG,,1006,CITY
2114,WASHINGTON TOWNSHIP (LEHI,,1006,CITY
2115,YELLOW HOUSE,,1006,CITY
2116,YARDLEY,,1006,CITY
2117,DUBOIS,,1006,CITY
2118,JOHNSTOWN (CAMBRIA),,1006,CITY
2119,ALLEGHENY,,1006,CITY
2120,ALEXANDRIA,,1006,CITY
2121,HUNTINGDON,,1006,CITY
2122,AUSTIN,,1006,CITY
2123,BRADFORD,,1006,CITY
2124,BROCKWAY,,1006,CITY
2125,ST MARYS,,1006,CITY
2126,BEDFORD,,1006,CITY
2127,FLEETWOOD,,1006,CITY
2128,BEDFORD VALLEY,,1006,CITY
2129,BIG RUN,,1006,CITY
2130,BELLEFONTE,,1006,CITY
2131,BELLWOOD,,1006,CITY
2132,HOLLIDAYSBURG,,1006,CITY
2133,BOALSBURG,,1006,CITY
2134,MERCERSBURG,,1006,CITY
2135,BOSWELL,,1006,CITY
2136,SOMERSET,,1006,CITY
2137,BEAVERDALE,,1006,CITY
2138,BREEZEWOOD,,1006,CITY
2139,CALLENSBURG,,1006,CITY
2140,COUDERSPORT,,1006,CITY
2141,CHERRY TREE,,1006,CITY
2142,BARNESBORO,,1006,CITY
2143,CLARION,,1006,CITY
2144,GREEN LANE,,1006,CITY
2145,CLEARFIELD,,1006,CITY
2146,CLEARFIELD (CLEARFIELD),,1006,CITY
2147,COALPORT,,1006,CITY
2148,CLEARVILLE,,1006,CITY
2149,CHARLESVILLE,,1006,CITY
2150,CENTRAL CITY,,1006,CITY
2151,CONFLUENCE,,1006,CITY
2152,COLVER,,1006,CITY
2153,CORSICA,,1006,CITY
2154,CRESSON,,1006,CITY
2155,CURWENSVILLE,,1006,CITY
2156,CENTRE HALL,,1006,CITY
2157,CLAYSBURG,,1006,CITY
2158,DAYTON (ARMSTRONG),,1006,CITY
2159,DUKE CENTER,,1006,CITY
2160,DRIFTWOOD,,1006,CITY
2161,DU BOIS,,1006,CITY
2162,DAVIDSVILLE,,1006,CITY
2163,ELKLAND,,1006,CITY
2164,WESTFIELD,,1006,CITY
2165,ELDRED,,1006,CITY
2166,EMPORIUM,,1006,CITY
2167,ENDEAVOR,,1006,CITY
2168,WARREN,,1006,CITY
2169,EVERETT,,1006,CITY
2170,FRENCHVILLE,,1006,CITY
2171,FALLS CREEK,,1006,CITY
2172,FISHERTOWN,,1006,CITY
2173,GALETON,,1006,CITY
2174,GLEN CAMPBELL,,1006,CITY
2175,GLASGOW,,1006,CITY
2176,HAZEN,,1006,CITY
2177,HOPEWELL,,1006,CITY
2178,HARRISON VALLEY,,1006,CITY
2179,KEMPTON,,1006,CITY
2180,HASTINGS,,1006,CITY
2181,HOUTZDALE,,1006,CITY
2182,HOOVERSVILLE,,1006,CITY
2183,HAWTHORN,,1006,CITY
2184,HYNDMAN,,1006,CITY
2185,JOHNSTOWN,,1006,CITY
2186,JOHNSONBURG,,1006,CITY
2187,KANE,,1006,CITY
2188,KNOX (CLARION),,1006,CITY
2189,KERSEY,,1006,CITY
2190,KNOXVILLE (TIOGA),,1006,CITY
2191,LANSDOWNE,,1006,CITY
2192,LEEPER,,1006,CITY
2193,LUTHERSBURG,,1006,CITY
2194,LOYSBURG,,1006,CITY
2195,MAHAFFEY,,1006,CITY
2196,MARKLESBURG,,1006,CITY
2197,MILLHEIM  L,,1006,CITY
2198,MCCONNELLSTOWN,,1006,CITY
2199,MARTINSBURG,,1006,CITY
2200,MARIENVILLE,,1006,CITY
2201,MOUNT JEWETT,,1006,CITY
2202,MOUNT UNION,,1006,CITY
2203,MEYERSDALE,,1006,CITY
2204,NANTY GLO,,1006,CITY
2205,NEW BETHLEHEM,,1006,CITY
2206,NEW GRENADA,,1006,CITY
2207,OSTERBURG,,1006,CITY
2208,OSCEOLA MILLS,,1006,CITY
2209,PATTON,,1006,CITY
2210,PHILIPSBURG,,1006,CITY
2211,PLEASANT GAP,,1006,CITY
2212,PENFIELD (CLEARFIELD),,1006,CITY
2213,PORTAGE,,1006,CITY
2214,PORT ALLEGANY,,1006,CITY
2215,PORT MATILDA,,1006,CITY
2216,PUNXSUTAWNEY,,1006,CITY
2217,REW,,1006,CITY
2218,RIDGWAY,,1006,CITY
2219,ROCKWOOD (SOMERSET),,1006,CITY
2220,ROULETTE,,1006,CITY
2221,RIMERSBURG,,1006,CITY
2222,ROARING SPRING,,1006,CITY
2223,RUSSELL,,1006,CITY
2224,REYNOLDSVILLE,,1006,CITY
2225,STRATTANVILLE,,1006,CITY
2226,SABINSVILLE,,1006,CITY
2227,SCHELLSBURG,,1006,CITY
2228,SEVEN SPRINGS,,1006,CITY
2229,SOUTH FORK,,1006,CITY
2230,SUGAR GROVE,,1006,CITY
2231,SHEFFIELD,,1006,CITY
2232,SIGEL,,1006,CITY
2233,SLIGO,,1006,CITY
2234,SALISBURY (SOMERSET),,1006,CITY
2235,SMETHPORT,,1006,CITY
2236,SPRING MILLS,,1006,CITY
2237,SHIPPENVILLE,,1006,CITY
2238,STATE COLLEGE,,1006,CITY
2239,STANDING STONE,,1006,CITY
2240,SUMMERVILLE (JEFFERSON),,1006,CITY
2241,SEWARD,,1006,CITY
2242,SNOW SHOE,,1006,CITY
2243,SAXTON,,1006,CITY
2244,STOYSTOWN,,1006,CITY
2245,SYKESVILLE,,1006,CITY
2246,TIDIOUTE,,1006,CITY
2247,TIMBLIN,,1006,CITY
2248,TIONESTA,,1006,CITY
2249,TYRONE,,1006,CITY
2250,ULYSSES,,1006,CITY
2251,WOODLAND,,1006,CITY
2252,WEEDVILLE,,1006,CITY
2253,WILLIAMSBURG (BLAIR),,1006,CITY
2254,WILCOX,,1006,CITY
2255,WINBURNE,,1006,CITY
2256,WINDBER,,1006,CITY
2257,WARRIORS MARK,,1006,CITY
2258,YOUNGSVILLE,,1006,CITY
2259,ALBRIGHTSVILLE,,1006,CITY
2260,HAZLETON,,1006,CITY
2261,ASHLAND,,1006,CITY
2262,SHAMOKIN,,1006,CITY
2263,BLOOMSBURG,,1006,CITY
2264,AUBURN,,1006,CITY
2265,FRIEDENSBURG,,1006,CITY
2266,AVOCA,,1006,CITY
2267,BEECH CREEK,,1006,CITY
2268,MILL HALL,,1006,CITY
2269,BEACH LAKE,,1006,CITY
2270,BERWICK,,1006,CITY
2271,BROOKSIDE (LYCOMING),,1006,CITY
2272,LOYALSOCK,,1006,CITY
2273,BLOSSBURG,,1006,CITY
2274,WELLSBORO,,1006,CITY
2275,BENTON,,1006,CITY
2276,BARBOURS,,1006,CITY
2277,BEAR CREEK,,1006,CITY
2278,BROOKLYN,,1006,CITY
2279,BEAVER SPRINGS,,1006,CITY
2280,SELINSGROVE,,1006,CITY
2281,BUSHKILL,,1006,CITY
2282,CHAPMAN LAKE,,1006,CITY
2283,CLIFFORD,,1006,CITY
2284,FOREST CITY,,1006,CITY
2285,CLIFFORD (SUSQUEHANNA),,1006,CITY
2286,CANTON,,1006,CITY
2287,CONYNGHAM,,1006,CITY
2288,CARBONDALE,,1006,CITY
2289,CRESCO,,1006,CITY
2290,MOUNT POCONO,,1006,CITY
2291,CENTER MORELAND,,1006,CITY
2292,CATAWISSA,,1006,CITY
2293,COVINGTON,,1006,CITY
2294,DANVILLE,,1006,CITY
2295,DICKSON CITY,,1006,CITY
2296,DALTON,,1006,CITY
2297,DUSHORE,,1006,CITY
2298,EAGLES MERE,,1006,CITY
2299,ESTELLA,,1006,CITY
2300,ELYSBURG,,1006,CITY
2301,FRACKVILLE,,1006,CITY
1293,BRIDGEVILLE,,1006,CITY
1294,SEAFORD,,1006,CITY
1295,PHILADELPHIA,,1006,CITY
1296,CAMDEN-WYOMING,,1006,CITY
1297,WILMINGTON,,1006,CITY
1298,DAGSBORO,,1006,CITY
1299,GEORGETOWN,,1006,CITY
1300,DELMAR,,1006,CITY
1301,DOVER,,1006,CITY
1302,JENKINTOWN,,1006,CITY
1303,FT WASHINGTON,,1006,CITY
1304,ELSMERE,,1006,CITY
1305,FELTON,,1006,CITY
1306,MILFORD,,1006,CITY
1307,FREDERICA,,1006,CITY
1308,GUMBORO,,1006,CITY
1309,MILLSBORO,,1006,CITY
1310,GREENWOOD,,1006,CITY
1311,HOCKESSIN,,1006,CITY
1312,HOLLY OAK,,1006,CITY
1313,HARTLY,,1006,CITY
1314,SMYRNA,,1006,CITY
1315,HARRINGTON,,1006,CITY
1316,LAUREL,,1006,CITY
1317,LEWES,,1006,CITY
1318,MIDDLETOWN,,1006,CITY
1319,MILTON,,1006,CITY
1320,MARSHALLTON,,1006,CITY
1321,NEW CASTLE,,1006,CITY
1322,WHITEMARSH TOWNSHIP,,1006,CITY
1323,MAPLE SHADE (BURLINGTON),,1006,CITY
1324,NEWARK,,1006,CITY
1325,OCEAN VIEW,,1006,CITY
1326,REHOBOTH BEACH,,1006,CITY
1327,SELBYVILLE,,1006,CITY
1328,TALLYVILLE,,1006,CITY
1329,PITTSBURGH,PGH,1006,CITY
1330,FINKSBURG,,1006,CITY
1331,WRANGLE HILL,,1006,CITY
1332,ANGOLA,,1006,CITY
1333,WASHINGTON,,1006,CITY
1334,HYATTSVILLE,,1006,CITY
1335,LITITZ,,1006,CITY
1336,ARLINGTON,,1006,CITY
1337,EPHRATA,,1006,CITY
1338,SILVER SPRING,,1006,CITY
1339,FAIRFAX,,1006,CITY
1340,WAYNESBORO,,1006,CITY
1341,AKRON,,1006,CITY
1342,RESTON,,1006,CITY
1343,LEESBURG,,1006,CITY
1344,MANASSAS,,1006,CITY
1345,OCCOQUAN,,1006,CITY
1346,WARSAW,,1006,CITY
1347,VIENNA,,1006,CITY
1348,ELKRIDGE,,1006,CITY
1349,COLUMBIA,,1006,CITY
1350,BALTIMORE,,1006,CITY
1351,BRIDGEWATER TWP,,1006,CITY
1352,TILGHMAN,,1006,CITY
1353,EASTON,,1006,CITY
1354,TRAPPE,,1006,CITY
1355,WILLARDS,,1006,CITY
1356,SALISBURY,,1006,CITY
1357,BOWIE,,1006,CITY
1358,VIENNA,,1006,CITY
1359,CAMBRIDGE,,1006,CITY
1360,LAUREL,,1006,CITY
1361,WEST OCEAN CITY,,1006,CITY
1362,WYE MILLS,,1006,CITY
1363,BETHESDA,,1006,CITY
1364,WINGATE,,1006,CITY
1365,BELTSVILLE,,1006,CITY
1366,BRYANS ROAD,,1006,CITY
1367,WALDORF,,1006,CITY
1368,ADELPHI,,1006,CITY
1369,CHEVY CHASE,,1006,CITY
1370,ALLENTOWN,,1006,CITY
1371,IJAMSVILLE,,1006,CITY
1372,COLLEGE PARK,,1006,CITY
1373,BRANDYWINE,,1006,CITY
1374,CAPITOL HEIGHTS,,1006,CITY
1375,DAMASCUS,,1006,CITY
1376,FORT WASHINGTON,,1006,CITY
1377,BURTONSVILLE,,1006,CITY
1378,BADEN,,1006,CITY
1379,GAITHERSBURG,,1006,CITY
1380,LEWISBERRY,,1006,CITY
1381,HOLLYWOOD,,1006,CITY
1382,LEXINGTON PARK,,1006,CITY
1383,HUGHESVILLE,,1006,CITY
1384,LANDOVER,,1006,CITY
1385,INDIAN HEAD,,1006,CITY
1386,LA PLATA,,1006,CITY
1387,KENSINGTON,,1006,CITY
1388,LANHAM,,1006,CITY
1389,LEONARDTOWN,,1006,CITY
1390,MECHANICSVILLE,,1006,CITY
1391,GERMANTOWN,,1006,CITY
1392,GREENBELT,,1006,CITY
1393,NANJEMOY,,1006,CITY
1394,ODENTON,,1006,CITY
1395,OLNEY,,1006,CITY
1396,OXON HILL,,1006,CITY
1397,POOLESVILLE,,1006,CITY
1398,PATUXENT NAVAL AIR TEST C,,1006,CITY
1399,RIDGE,,1006,CITY
1400,ROCKVILLE,,1006,CITY
1401,RIVERDALE,,1006,CITY
1402,SCAGGSVILLE,,1006,CITY
1403,SUITLAND,,1006,CITY
1404,CLINTON,,1006,CITY
1405,TEMPLE HILLS,,1006,CITY
1406,TOMPKINSVILLE,,1006,CITY
1407,UPPER MARLBORO,,1006,CITY
1408,VALLEY LEE,,1006,CITY
1409,WHEATON,,1006,CITY
1410,ABERDEEN,,1006,CITY
1411,PIKESVILLE,,1006,CITY
1412,ANNAPOLIS,,1006,CITY
1413,ARBUTUS,,1006,CITY
1414,ARMIGER,,1006,CITY
1415,BEL AIR,,1006,CITY
1416,JERSEY CITY,,1006,CITY
1417,MILESTOWN,,1006,CITY
1418,PORTSMOUTH,,1006,CITY
1419,FREDERICK,,1006,CITY
1420,NEWARK,,1006,CITY
1421,BAINBRIDGE,,1006,CITY
1422,ELKTON,,1006,CITY
1423,BROOKLYN,,1006,CITY
1424,CHURCHVILLE,,1006,CITY
1425,CHASE,,1006,CITY
1426,CROFTON,,1006,CITY
1427,CARDIFF,,1006,CITY
1428,CATONSVILLE,,1006,CITY
1429,COCKEYSVILLE,,1006,CITY
1430,DUNDALK,,1006,CITY
1431,DORRS CORNER,,1006,CITY
1432,DARLINGTON,,1006,CITY
1433,EDGEWOOD,,1006,CITY
1434,HANOVER,,1006,CITY
1435,ELLICOTT CITY,,1006,CITY
1436,ESSEX,,1006,CITY
1437,FORK,,1006,CITY
1438,BALT WA INTL ARPT,,1006,CITY
1439,GLEN BURNIE,,1006,CITY
2302,POTTSVILLE,,1006,CITY
2303,FACTORYVILLE,,1006,CITY
2304,FREELAND,,1006,CITY
2305,GALILEE,,1006,CITY
2306,GIRARDVILLE,,1006,CITY
2307,GLEN LYON,,1006,CITY
2308,NANTICOKE,,1006,CITY
2309,HARFORD,,1006,CITY
2310,WILKES-BARRE,,1006,CITY
2311,HANOVER (LUZERNE),,1006,CITY
2312,HARDING,,1006,CITY
2313,HUGHESVILLE,,1006,CITY
2314,HALLSTEAD,,1006,CITY
2315,HAMLIN,,1006,CITY
2316,HUNTINGTON MILLS,,1006,CITY
2317,HEPBURNVILLE,,1006,CITY
2318,WILLIAMSPORT,,1006,CITY
2319,HARTLETON,,1006,CITY
2320,LEWISBURG,,1006,CITY
2321,HONESDALE,,1006,CITY
2322,HARVEYS LAKE,,1006,CITY
2323,HAWLEY,,1006,CITY
2324,HOWARD,,1006,CITY
2325,JACKSON,,1006,CITY
2326,JIM THORPE,,1006,CITY
2327,JERMYN,,1006,CITY
2328,JERSEY SHORE,,1006,CITY
2329,KINGSTON,,1006,CITY
2330,KULPMONT,,1006,CITY
2331,LAPORTE,,1006,CITY
2332,LIBERTY,,1006,CITY
2333,LOCK HAVEN,,1006,CITY
2334,LECK KILL,,1006,CITY
2335,MANDATA,,1006,CITY
2336,LACEYVILLE,,1006,CITY
2337,LORDS VALLEY,,1006,CITY
2338,LEROY,,1006,CITY
2339,LOGANTON,,1006,CITY
2340,LEHIGHTON,,1006,CITY
2341,LAKE ARIEL,,1006,CITY
2342,LAKE COMO,,1006,CITY
2343,LAKEWOOD,,1006,CITY
2344,LAKE WINOLA,,1006,CITY
2345,LANSFORD,,1006,CITY
2346,LAWRENCEVILLE,,1006,CITY
2347,LE RAYSVILLE,,1006,CITY
2348,LAWSVILLE,,1006,CITY
2349,MCADOO,,1006,CITY
2350,MIDDLEBURG (SNYDER),,1006,CITY
2351,MIDDLEBURY CENTER,,1006,CITY
2352,MIFFLINBURG,,1006,CITY
2353,MUHLENBURG,,1006,CITY
2354,MAHANOY CITY,,1006,CITY
2355,MEHOOPANY,,1006,CITY
2356,MILTON,,1006,CITY
2357,SUNBURY,,1006,CITY
2358,MILLVILLE,,1006,CITY
2359,MUNCY,,1006,CITY
2360,MANSFIELD,,1006,CITY
2361,MOUNTAINTOP,,1006,CITY
2362,MOUNTAIN TOP,,1006,CITY
2363,MINERSVILLE,,1006,CITY
2364,MUNCY VALLEY,,1006,CITY
2365,MANTZVILLE,,1006,CITY
2366,MOOSIC,,1006,CITY
2367,MOUNT PLEASANT MILLS,,1006,CITY
2368,MARSHALLS CREEK,,1006,CITY
2369,STROUDSBURG,,1006,CITY
2370,MORRIS,,1006,CITY
2371,MCKEANSBURG,,1006,CITY
2372,MOSCOW,,1006,CITY
2373,MOUNT CARMEL,,1006,CITY
2374,MONTGOMERY,,1006,CITY
2375,MONTROSE,,1006,CITY
2376,MONTOURSVILLE,,1006,CITY
2377,NICHOLSON,,1006,CITY
2378,NEWFOUNDLAND,,1006,CITY
2379,NEW MILFORD,,1006,CITY
2380,NUANGOLA,,1006,CITY
2381,NOXEN,,1006,CITY
2382,NORTHUMBERLAND,,1006,CITY
2383,NUREMBERG,,1006,CITY
2384,NESQUEHONING,,1006,CITY
2385,NUMIDIA,,1006,CITY
2386,NEW ALBANY,,1006,CITY
2387,NEW PHILADELPHIA,,1006,CITY
2388,OLYPHANT,,1006,CITY
2389,ORWIGSBURG,,1006,CITY
2390,ORANGEVILLE,,1006,CITY
2391,OVAL,,1006,CITY
2392,POCONO LAKE,,1006,CITY
2393,PLYMOUTH,,1006,CITY
2394,PLEASANT MOUNT,,1006,CITY
2395,PINE GROVE (SCHUYLKILL),,1006,CITY
2396,PITTSTON,,1006,CITY
2397,RENOVO,,1006,CITY
2398,RINGTOWN,,1006,CITY
2399,RALSTON,,1006,CITY
2400,ROME,,1006,CITY
2401,RUSH,,1006,CITY
2402,ROWLAND,,1006,CITY
2403,SCHUYLKILL HAVEN,,1006,CITY
2404,SOUTH CANAAN,,1006,CITY
2405,SHICKSHINNY,,1006,CITY
2406,SHAMOKIN DAM,,1006,CITY
2407,SHENANDOAH,,1006,CITY
2408,SUSQUEHANNA,,1006,CITY
2409,SAINT JOSEPH,,1006,CITY
2410,SPRINGVILLE,,1006,CITY
2411,SWEET VALLEY,,1006,CITY
2412,SAYLORSBURG,,1006,CITY
2413,TAMAQUA,,1006,CITY
2414,TAYLOR,,1006,CITY
2415,TOBYHANNA,,1006,CITY
2416,THOMPSON,,1006,CITY
2417,TIOGA,,1006,CITY
2418,TRUCKSVILLE,,1006,CITY
2419,TUNKHANNOCK,,1006,CITY
2420,TANNERSVILLE,,1006,CITY
2421,TROY,,1006,CITY
2422,TROUT RUN,,1006,CITY
2423,TREVORTON,,1006,CITY
2424,TURBOTVILLE,,1006,CITY
2425,ULSTER,,1006,CITY
2426,UNION DALE,,1006,CITY
2427,WHITE HAVEN,,1006,CITY
2428,WALLENPAUPACK,,1006,CITY
2429,WOOLRICH,,1006,CITY
2430,WEST MILTON,,1006,CITY
2431,WAPWALLOPEN,,1006,CITY
2432,WARREN CENTER,,1006,CITY
2433,WASHINGTONVILLE,,1006,CITY
2434,WEATHERLY,,1006,CITY
2435,WATSONTOWN,,1006,CITY
2436,WYALUSING,,1006,CITY
2437,WAYMART,,1006,CITY
2438,WYOMING,,1006,CITY
2439,ZION,,1006,CITY
2440,ALQUIPPA,,1006,CITY
2441,AMBRIDGE,,1006,CITY
2442,PERRYSVILLE -ALLEGHE,,1006,CITY
2443,APOLLO,,1006,CITY
2444,KITTANNING,,1006,CITY
2445,AVELLA,,1006,CITY
2446,CANONSBURG,,1006,CITY
2447,AVONMORE,,1006,CITY
2448,VANDERGRIFT,,1006,CITY
2449,BADEN,,1006,CITY
2450,ROCHESTER,,1006,CITY
2451,BOBTOWN,,1006,CITY
2452,WAYNESBURG,,1006,CITY
2453,BUFFALO,,1006,CITY
2454,TAYLORSTOWN,,1006,CITY
2455,BRIDGEVILLE,,1006,CITY
2456,GIBSONIA,,1006,CITY
2457,BUTLER,,1006,CITY
2458,BLACK LICK,,1006,CITY
2459,INDIANA,,1006,CITY
2460,BELLEVUE,,1006,CITY
2461,BLACKTOWN,,1006,CITY
2462,SLIPPERY ROCK,,1006,CITY
2463,BLAIRSVILLE,,1006,CITY
2464,LATROBE,,1006,CITY
2465,BELLE VERNON,,1006,CITY
2466,BOLIVAR,,1006,CITY
2467,BENTLEYVILLE,,1006,CITY
2468,BRADDOCK-ALLEGHENY,,1006,CITY
2469,BRUIN,,1006,CITY
2470,BRAVE,,1006,CITY
2471,BESSEMER -LAWRENCE-,,1006,CITY
2472,BEAVER FALLS,,1006,CITY
2473,BETHEL PARK,,1006,CITY
2474,BURGETTSTOWN,,1006,CITY
2475,BROWNSVILLE-FAYETTE,,1006,CITY
2476,CHARLEROI,,1006,CITY
2477,CARNEGIE,,1006,CITY
2478,CHICORA,,1006,CITY
2479,CALIFORNIA-WASH,,1006,CITY
2480,CLAIRTON,,1006,CITY
2481,PLEASANT HILLS -ALLE,,1006,CITY
2482,CLAYSVILLE,,1006,CITY
2483,CLYMER,,1006,CITY
4495,BRANTLEY,,1006,CITY
4496,CLINTON,,1006,CITY
4497,LUVERNE,,1006,CITY
4498,CLIO,,1006,CITY
4499,COMPTON,,1006,CITY
4500,CATHERINE,,1006,CITY
4501,LAMBERTVILLE,,1006,CITY
4502,COTTONWOOD,,1006,CITY
4503,LINDEN,,1006,CITY
4504,CENTER RIDGE,,1006,CITY
4505,CLAYTON,,1006,CITY
4506,CENTERVILLE,,1006,CITY
4507,EUFAULA,,1006,CITY
4508,LENNON,,1006,CITY
4509,DARDANELLE,,1006,CITY
4510,DALEVILLE,,1006,CITY
4511,LINCOLN PARK,,1006,CITY
3619,ADAMSVILLE,,1006,CITY
3620,CAPAC,,1006,CITY
3621,SALUDA,,1006,CITY
3622,CROSWELL,,1006,CITY
3623,SULLIVAN GARDENS,,1006,CITY
3624,MENTONE,,1006,CITY
3625,PORT HURON,,1006,CITY
3626,KINGSPORT,,1006,CITY
3627,CLINCHPORT,,1006,CITY
3628,CARSONVILLE,,1006,CITY
3629,MONGO,,1006,CITY
3630,ROAN MOUNTAIN,,1006,CITY
3631,MONON,,1006,CITY
3632,ARLINGTON,,1006,CITY
3633,MISHAWAKA,,1006,CITY
3634,CANTON TOWNSHIP,,1006,CITY
3635,JACKSON,,1006,CITY
3636,TENNYSON,,1006,CITY
3637,COTTAGE GROVE,,1006,CITY
3638,NORTH JUDSON,,1006,CITY
3639,HAZEL,,1006,CITY
3640,NORTH LIBERTY,,1006,CITY
3641,MADISONVILLE,,1006,CITY
3642,NAPPANEE,,1006,CITY
3643,FOLSOMDALE,,1006,CITY
3644,BURBANK,,1006,CITY
